time,location,water_level
2020/11/11/11,宜宾,4.17
2020/11/11/11,泸州(二郎滩),3.7
2020/11/11/11,北碚,1.37
2020/11/11/11,重庆,14.63
2020/11/11/11,寸滩,174.71
2020/11/11/11,涪陵(清溪场),174.29
2020/11/11/11,万州,174.42
2020/11/11/11,茅坪,174.06
2020/11/11/11,宜昌,2.6
2020/11/11/11,枝江,1.91
2020/11/11/11,沙市,1.29
2020/11/11/11,监利,5.74
2020/11/11/11,城陵矶,7.37
2020/11/11/11,汉口,7.21
2020/11/11/11,黄石,7.17
2020/11/11/11,九江,6.72
2020/11/11/11,安庆,6.34
2020/11/11/11,芜湖,4.37
2020/11/11/11,南京,3.32
2020/11/11/11,镇江,2.65
2020/11/11/11,湘江长沙,30.99
2020/11/12/11,宜宾,3.73
2020/11/12/11,泸州(二郎滩),3.7
2020/11/12/11,北碚,1.26
2020/11/12/11,重庆,14.55
2020/11/12/11,寸滩,174.65
2020/11/12/11,涪陵(清溪场),174.2
2020/11/12/11,万州,174.1
2020/11/12/11,茅坪,173.99
2020/11/12/11,宜昌,2.65
2020/11/12/11,枝江,1.75
2020/11/12/11,沙市,1.03
2020/11/12/11,监利,5.48
2020/11/12/11,城陵矶,7.12
2020/11/12/11,汉口,7.01
2020/11/12/11,黄石,6.97
2020/11/12/11,九江,6.51
2020/11/12/11,安庆,6.18
2020/11/12/11,芜湖,4.33
2020/11/12/11,南京,3.43
2020/11/12/11,镇江,2.79
2020/11/12/11,湘江长沙,31.12
2020/11/13/11,宜宾,3.64
2020/11/13/11,泸州(二郎滩),3.64
2020/11/13/11,北碚,0.56
2020/11/13/11,重庆,14.46
2020/11/13/11,寸滩,174.55
2020/11/13/11,涪陵(清溪场),174.12
2020/11/13/11,万州,174.31
2020/11/13/11,茅坪,173.91
2020/11/13/11,宜昌,2.44
2020/11/13/11,枝江,1.65
2020/11/13/11,沙市,0.88
2020/11/13/11,监利,5.22
2020/11/13/11,城陵矶,6.85
2020/11/13/11,汉口,6.74
2020/11/13/11,黄石,6.74
2020/11/13/11,九江,6.28
2020/11/13/11,安庆,6
2020/11/13/11,芜湖,4.24
2020/11/13/11,南京,3.53
2020/11/13/11,镇江,2.97
2020/11/13/11,湘江长沙,31.23
2020/11/14/11,宜宾,3.54
2020/11/14/11,泸州(二郎滩),3.9
2020/11/14/11,北碚,1.41
2020/11/14/11,重庆,14.42
2020/11/14/11,寸滩,174.47
2020/11/14/11,涪陵(清溪场),174.04
2020/11/14/11,万州,174.21
2020/11/14/11,茅坪,173.85
2020/11/14/11,宜昌,2.19
2020/11/14/11,枝江,1.47
2020/11/14/11,沙市,0.64
2020/11/14/11,监利,5
2020/11/14/11,城陵矶,6.57
2020/11/14/11,汉口,6.46
2020/11/14/11,黄石,6.46
2020/11/14/11,九江,6.01
2020/11/14/11,安庆,5.78
2020/11/14/11,芜湖,4.04
2020/11/14/11,南京,3.64
2020/11/14/11,镇江,3.14
2020/11/14/11,湘江长沙,31.19
2020/11/15/11,宜宾,3.13
2020/11/15/11,泸州(二郎滩),3.5
2020/11/15/11,北碚,1.02
2020/11/15/11,重庆,14.49
2020/11/15/11,寸滩,174.55
2020/11/15/11,涪陵(清溪场),174.15
2020/11/15/11,万州,174.27
2020/11/15/11,茅坪,173.93
2020/11/15/11,宜昌,1.99
2020/11/15/11,枝江,1.06
2020/11/15/11,沙市,0.19
2020/11/15/11,监利,4.73
2020/11/15/11,城陵矶,6.32
2020/11/15/11,汉口,6.22
2020/11/15/11,黄石,6.21
2020/11/15/11,九江,5.76
2020/11/15/11,安庆,5.6
2020/11/15/11,芜湖,3.86
2020/11/15/11,南京,3.68
2020/11/15/11,镇江,3.32
2020/11/15/11,湘江长沙,31.23
2020/11/16/11,宜宾,2.82
2020/11/16/11,泸州(二郎滩),3.1
2020/11/16/11,北碚,1.45
2020/11/16/11,重庆,14.36
2020/11/16/11,寸滩,174.42
2020/11/16/11,涪陵(清溪场),174.09
2020/11/16/11,万州,174.2
2020/11/16/11,茅坪,173.88
2020/11/16/11,宜昌,1.99
2020/11/16/11,枝江,0.95
2020/11/16/11,沙市,-0.07
2020/11/16/11,监利,4.46
2020/11/16/11,城陵矶,6.04
2020/11/16/11,汉口,5.97
2020/11/16/11,黄石,5.96
2020/11/16/11,九江,5.5
2020/11/16/11,安庆,5.41
2020/11/16/11,芜湖,3.78
2020/11/16/11,南京,3.6
2020/11/16/11,镇江,3.5
2020/11/16/11,湘江长沙,31.06
2020/11/17/11,宜宾,2.67
2020/11/17/11,泸州(二郎滩),3.02
2020/11/17/11,北碚,2.62
2020/11/17/11,重庆,14.38
2020/11/17/11,寸滩,174.44
2020/11/17/11,涪陵(清溪场),174.05
2020/11/17/11,万州,174.19
2020/11/17/11,茅坪,173.8
2020/11/17/11,宜昌,1.98
2020/11/17/11,枝江,1.12
2020/11/17/11,沙市,0.06
2020/11/17/11,监利,4.25
2020/11/17/11,城陵矶,5.81
2020/11/17/11,汉口,5.74
2020/11/17/11,黄石,5.74
2020/11/17/11,九江,5.27
2020/11/17/11,安庆,5.21
2020/11/17/11,芜湖,3.72
2020/11/17/11,南京,3.38
2020/11/17/11,镇江,3.61
2020/11/17/11,湘江长沙,30.94
2020/11/18/11,宜宾,2.6
2020/11/18/11,泸州(二郎滩),3.3
2020/11/18/11,北碚,0.12
2020/11/18/11,重庆,14.02
2020/11/18/11,寸滩,174.13
2020/11/18/11,涪陵(清溪场),173.9
2020/11/18/11,万州,174.34
2020/11/18/11,茅坪,173.87
2020/11/18/11,宜昌,1.78
2020/11/18/11,枝江,0.98
2020/11/18/11,沙市,-0.08
2020/11/18/11,监利,4.22
2020/11/18/11,城陵矶,5.61
2020/11/18/11,汉口,5.54
2020/11/18/11,黄石,5.56
2020/11/18/11,九江,5.04
2020/11/18/11,安庆,5.01
2020/11/18/11,芜湖,3.64
2020/11/18/11,南京,2.86
2020/11/18/11,镇江,3.38
2020/11/18/11,湘江长沙,30.99
2020/11/19/11,宜宾,2.2
2020/11/19/11,泸州(二郎滩),3.3
2020/11/19/11,北碚,1.22
2020/11/19/11,重庆,14.2
2020/11/19/11,寸滩,174.24
2020/11/19/11,涪陵(清溪场),173.9
2020/11/19/11,万州,174.14
2020/11/19/11,茅坪,173.85
2020/11/19/11,宜昌,1.65
2020/11/19/11,枝江,0.85
2020/11/19/11,沙市,-0.26
2020/11/19/11,监利,3.99
2020/11/19/11,城陵矶,5.42
2020/11/19/11,汉口,5.3
2020/11/19/11,黄石,5.33
2020/11/19/11,九江,4.79
2020/11/19/11,安庆,4.8
2020/11/19/11,芜湖,3.5
2020/11/19/11,南京,2.54
2020/11/19/11,镇江,2.62
2020/11/19/11,湘江长沙,31.24
2020/11/20/11,宜宾,1.76
2020/11/20/11,泸州(二郎滩),2.72
2020/11/20/11,北碚,0.41
2020/11/20/11,重庆,14.09
2020/11/20/11,寸滩,174.18
2020/11/20/11,涪陵(清溪场),173.91
2020/11/20/11,万州,174.1
2020/11/20/11,茅坪,173.79
2020/11/20/11,宜昌,1.34
2020/11/20/11,枝江,0.53
2020/11/20/11,沙市,-0.49
2020/11/20/11,监利,3.82
2020/11/20/11,城陵矶,5.23
2020/11/20/11,汉口,5.07
2020/11/20/11,黄石,5.11
2020/11/20/11,九江,4.61
2020/11/20/11,安庆,4.51
2020/11/20/11,芜湖,3.34
2020/11/20/11,南京,2.43
2020/11/20/11,镇江,2.32
2020/11/20/11,湘江长沙,31.33
2020/11/21/11,宜宾,1.4
2020/11/21/11,泸州(二郎滩),2.6
2020/11/21/11,北碚,0.11
2020/11/21/11,重庆,13.95
2020/11/21/11,寸滩,174.04
2020/11/21/11,涪陵(清溪场),173.85
2020/11/21/11,万州,174.11
2020/11/21/11,茅坪,173.8
2020/11/21/11,宜昌,1.01
2020/11/21/11,枝江,0.5
2020/11/21/11,沙市,-0.63
2020/11/21/11,监利,3.62
2020/11/21/11,城陵矶,5
2020/11/21/11,汉口,4.86
2020/11/21/11,黄石,4.93
2020/11/21/11,九江,4.41
2020/11/21/11,安庆,4.36
2020/11/21/11,芜湖,3.22
2020/11/21/11,南京,2.41
2020/11/21/11,镇江,1.89
2020/11/21/11,湘江长沙,31.37
2020/11/22/11,宜宾,1.2
2020/11/22/11,泸州(二郎滩),1.4
2020/11/22/11,北碚,0.01
2020/11/22/11,重庆,13.96
2020/11/22/11,寸滩,174.06
2020/11/22/11,涪陵(清溪场),173.9
2020/11/22/11,万州,174.2
2020/11/22/11,茅坪,173.83
2020/11/22/11,宜昌,1.12
2020/11/22/11,枝江,0.15
2020/11/22/11,沙市,-0.18
2020/11/22/11,监利,3.38
2020/11/22/11,城陵矶,4.81
2020/11/22/11,汉口,4.78
2020/11/22/11,黄石,4.63
2020/11/22/11,九江,4.25
2020/11/22/11,安庆,4.11
2020/11/22/11,芜湖,2.99
2020/11/22/11,南京,2.21
2020/11/22/11,镇江,1.7
2020/11/22/11,湘江长沙,31.4
2020/11/23/11,宜宾,1.14
2020/11/23/11,泸州(二郎滩),1.4
2020/11/23/11,北碚,-0.07
2020/11/23/11,重庆,13.73
2020/11/23/11,寸滩,173.86
2020/11/23/11,涪陵(清溪场),173.81
2020/11/23/11,万州,174.07
2020/11/23/11,茅坪,173.79
2020/11/23/11,宜昌,0.93
2020/11/23/11,枝江,0.05
2020/11/23/11,沙市,-1.28
2020/11/23/11,监利,3.14
2020/11/23/11,城陵矶,4.46
2020/11/23/11,汉口,4.42
2020/11/23/11,黄石,4.45
2020/11/23/11,九江,4.04
2020/11/23/11,安庆,3.86
2020/11/23/11,芜湖,2.87
2020/11/23/11,南京,2.29
2020/11/23/11,镇江,1.91
2020/11/23/11,湘江长沙,31.35
2020/11/24/11,宜宾,1.2
2020/11/24/11,泸州(二郎滩),1.4
2020/11/24/11,北碚,0.37
2020/11/24/11,重庆,13.69
2020/11/24/11,寸滩,173.8
2020/11/24/11,涪陵(清溪场),173.75
2020/11/24/11,万州,174.1
2020/11/24/11,茅坪,173.76
2020/11/24/11,宜昌,0.66
2020/11/24/11,枝江,0
2020/11/24/11,沙市,-1.37
2020/11/24/11,监利,3
2020/11/24/11,城陵矶,4.5
2020/11/24/11,汉口,4.29
2020/11/24/11,黄石,4.28
2020/11/24/11,九江,3.86
2020/11/24/11,安庆,3.71
2020/11/24/11,芜湖,2.57
2020/11/24/11,南京,1.92
2020/11/24/11,镇江,1.51
2020/11/24/11,湘江长沙,31.33
2020/11/25/11,宜宾,1
2020/11/25/11,泸州(二郎滩),1.15
2020/11/25/11,北碚,0.07
2020/11/25/11,重庆,13.68
2020/11/25/11,寸滩,173.79
2020/11/25/11,涪陵(清溪场),173.7
2020/11/25/11,万州,174
2020/11/25/11,茅坪,173.75
2020/11/25/11,宜昌,0.52
2020/11/25/11,枝江,-0.16
2020/11/25/11,沙市,-1.54
2020/11/25/11,监利,2.92
2020/11/25/11,城陵矶,4.47
2020/11/25/11,汉口,4.2
2020/11/25/11,黄石,4.19
2020/11/25/11,九江,3.71
2020/11/25/11,安庆,3.52
2020/11/25/11,芜湖,2.47
2020/11/25/11,南京,2
2020/11/25/11,镇江,1.68
2020/11/25/11,湘江长沙,31.39
2020/11/26/11,宜宾,1.27
2020/11/26/11,泸州(二郎滩),1.41
2020/11/26/11,北碚,0.19
2020/11/26/11,重庆,13.62
2020/11/26/11,寸滩,173.76
2020/11/26/11,涪陵(清溪场),173.7
2020/11/26/11,万州,174.1
2020/11/26/11,茅坪,173.75
2020/11/26/11,宜昌,0.42
2020/11/26/11,枝江,-0.39
2020/11/26/11,沙市,-1.76
2020/11/26/11,监利,2.81
2020/11/26/11,城陵矶,4.44
2020/11/26/11,汉口,4.18
2020/11/26/11,黄石,4.13
2020/11/26/11,九江,3.65
2020/11/26/11,安庆,3.48
2020/11/26/11,芜湖,2.6
2020/11/26/11,南京,2.25
2020/11/26/11,镇江,1.97
2020/11/26/11,湘江长沙,31.4
2020/11/27/11,宜宾,1.73
2020/11/27/11,泸州(二郎滩),1.25
2020/11/27/11,北碚,0.86
2020/11/27/11,重庆,13.73
2020/11/27/11,寸滩,173.84
2020/11/27/11,涪陵(清溪场),173.76
2020/11/27/11,万州,174.14
2020/11/27/11,茅坪,173.76
2020/11/27/11,宜昌,0.38
2020/11/27/11,枝江,-0.53
2020/11/27/11,沙市,-2.01
2020/11/27/11,监利,2.69
2020/11/27/11,城陵矶,4.39
2020/11/27/11,汉口,4.17
2020/11/27/11,黄石,4.09
2020/11/27/11,九江,3.62
2020/11/27/11,安庆,3.5
2020/11/27/11,芜湖,2.57
2020/11/27/11,南京,2.34
2020/11/27/11,镇江,2.05
2020/11/27/11,湘江长沙,31.32
2020/11/28/11,宜宾,1.27
2020/11/28/11,泸州(二郎滩),1.5
2020/11/28/11,北碚,1.01
2020/11/28/11,重庆,13.76
2020/11/28/11,寸滩,173.88
2020/11/28/11,涪陵(清溪场),173.81
2020/11/28/11,万州,174.15
2020/11/28/11,茅坪,173.79
2020/11/28/11,宜昌,0.23
2020/11/28/11,枝江,-0.71
2020/11/28/11,沙市,-2.18
2020/11/28/11,监利,2.57
2020/11/28/11,城陵矶,4.34
2020/11/28/11,汉口,4.14
2020/11/28/11,黄石,4.07
2020/11/28/11,九江,3.62
2020/11/28/11,安庆,3.47
2020/11/28/11,芜湖,2.54
2020/11/28/11,南京,2.54
2020/11/28/11,镇江,2.23
2020/11/28/11,湘江长沙,31.22
2020/11/29/11,宜宾,1.37
2020/11/29/11,泸州(二郎滩),1.45
2020/11/29/11,北碚,1.05
2020/11/29/11,重庆,13.83
2020/11/29/11,寸滩,173.95
2020/11/29/11,涪陵(清溪场),173.86
2020/11/29/11,万州,174.06
2020/11/29/11,茅坪,173.85
2020/11/29/11,宜昌,0.41
2020/11/29/11,枝江,-0.54
2020/11/29/11,沙市,-2.09
2020/11/29/11,监利,2.48
2020/11/29/11,城陵矶,4.26
2020/11/29/11,汉口,4.12
2020/11/29/11,黄石,4.03
2020/11/29/11,九江,3.58
2020/11/29/11,安庆,3.5
2020/11/29/11,芜湖,2.42
2020/11/29/11,南京,2.4
2020/11/29/11,镇江,2.18
2020/11/29/11,湘江长沙,31.11
2020/11/30/11,宜宾,1.09
2020/11/30/11,泸州(二郎滩),1.6
2020/11/30/11,北碚,0.34
2020/11/30/11,重庆,13.8
2020/11/30/11,寸滩,173.92
2020/11/30/11,涪陵(清溪场),173.92
2020/11/30/11,万州,174.15
2020/11/30/11,茅坪,173.82
2020/11/30/11,宜昌,0.4
2020/11/30/11,枝江,-0.66
2020/11/30/11,沙市,-2.22
2020/11/30/11,监利,2.47
2020/11/30/11,城陵矶,4.1
2020/11/30/11,汉口,4.01
2020/11/30/11,黄石,3.97
2020/11/30/11,九江,3.53
2020/11/30/11,安庆,3.46
2020/11/30/11,芜湖,2.31
2020/11/30/11,南京,2.4
2020/11/30/11,镇江,2.36
2020/11/30/11,湘江长沙,31.31
2020/12/01/11,宜宾,1.45
2020/12/01/11,泸州(二郎滩),1.2
2020/12/01/11,北碚,0.07
2020/12/01/11,重庆,13.82
2020/12/01/11,寸滩,173.94
2020/12/01/11,涪陵(清溪场),173.86
2020/12/01/11,万州,174.16
2020/12/01/11,茅坪,173.93
2020/12/01/11,宜昌,0.41
2020/12/01/11,枝江,-0.58
2020/12/01/11,沙市,-2.24
2020/12/01/11,监利,2.36
2020/12/01/11,城陵矶,3.97
2020/12/01/11,汉口,3.97
2020/12/01/11,黄石,3.88
2020/12/01/11,九江,3.46
2020/12/01/11,安庆,3.44
2020/12/01/11,芜湖,2.37
2020/12/01/11,南京,2.38
2020/12/01/11,镇江,2.58
2020/12/01/11,湘江长沙,31.38
2020/12/02/11,宜宾,1.44
2020/12/02/11,泸州(二郎滩),1.5
2020/12/02/11,北碚,0.97
2020/12/02/11,重庆,13.81
2020/12/02/11,寸滩,173.96
2020/12/02/11,涪陵,173.9
2020/12/02/11,万州,174.15
2020/12/02/11,茅坪,173.88
2020/12/02/11,宜昌,0.28
2020/12/02/11,枝江,-0.56
2020/12/02/11,沙市,-2.19
2020/12/02/11,监利,2.33
2020/12/02/11,城陵矶,3.93
2020/12/02/11,汉口,3.71
2020/12/02/11,黄石,3.7
2020/12/02/11,九江,3.37
2020/12/02/11,安庆,3.41
2020/12/02/11,芜湖,2.43
2020/12/02/11,南京,2.28
2020/12/02/11,镇江,2.66
2020/12/02/11,湘江长沙,31.3
2020/12/03/11,宜宾,1.7
2020/12/03/11,泸州(二郎滩),1.5
2020/12/03/11,北碚,0.95
2020/12/03/11,重庆,13.86
2020/12/03/11,寸滩,173.99
2020/12/03/11,涪陵,174
2020/12/03/11,万州,174.25
2020/12/03/11,茅坪,173.92
2020/12/03/11,宜昌,0.31
2020/12/03/11,枝江,-0.5
2020/12/03/11,沙市,-2.19
2020/12/03/11,监利,2.31
2020/12/03/11,城陵矶,3.79
2020/12/03/11,汉口,3.56
2020/12/03/11,黄石,3.57
2020/12/03/11,九江,3.28
2020/12/03/11,安庆,3.29
2020/12/03/11,芜湖,2.37
2020/12/03/11,南京,1.86
2020/12/03/11,镇江,2.44
2020/12/03/11,湘江长沙,31.31
2020/12/04/11,宜宾,2.13
2020/12/04/11,泸州(二郎滩),1.4
2020/12/04/11,北碚,1.02
2020/12/04/11,重庆,13.92
2020/12/04/11,寸滩,174.04
2020/12/04/11,涪陵,174
2020/12/04/11,万州,174.26
2020/12/04/11,茅坪,173.96
2020/12/04/11,宜昌,0.28
2020/12/04/11,枝江,-0.49
2020/12/04/11,沙市,-2.16
2020/12/04/11,监利,2.29
2020/12/04/11,城陵矶,3.7
2020/12/04/11,汉口,3.44
2020/12/04/11,黄石,3.48
2020/12/04/11,九江,3.18
2020/12/04/11,安庆,3.18
2020/12/04/11,芜湖,2.32
2020/12/04/11,南京,1.67
2020/12/04/11,镇江,2.26
2020/12/04/11,湘江长沙,31.34
2020/12/05/11,宜宾,2.39
2020/12/05/11,泸州(二郎滩),1.7
2020/12/05/11,北碚,1.7
2020/12/05/11,重庆,13.98
2020/12/05/11,寸滩,174.11
2020/12/05/11,涪陵,174.05
2020/12/05/11,万州,174.3
2020/12/05/11,茅坪,174.03
2020/12/05/11,宜昌,0.27
2020/12/05/11,枝江,-0.53
2020/12/05/11,沙市,-2.2
2020/12/05/11,监利,2.26
2020/12/05/11,城陵矶,3.56
2020/12/05/11,汉口,3.34
2020/12/05/11,黄石,3.37
2020/12/05/11,九江,3.06
2020/12/05/11,安庆,3.1
2020/12/05/11,芜湖,2.26
2020/12/05/11,南京,1.56
2020/12/05/11,镇江,1.92
2020/12/05/11,湘江长沙,31.46
2020/12/06/11,宜宾,1.94
2020/12/06/11,泸州(二郎滩),1.7
2020/12/06/11,北碚,1.58
2020/12/06/11,重庆,14.1
2020/12/06/11,寸滩,174.21
2020/12/06/11,涪陵,174.06
2020/12/06/11,万州,174.2
2020/12/06/11,茅坪,174.1
2020/12/06/11,宜昌,0.28
2020/12/06/11,枝江,-0.55
2020/12/06/11,沙市,-2.21
2020/12/06/11,监利,2.24
2020/12/06/11,城陵矶,3.67
2020/12/06/11,汉口,3.26
2020/12/06/11,黄石,3.27
2020/12/06/11,九江,2.96
2020/12/06/11,安庆,3.02
2020/12/06/11,芜湖,2.27
2020/12/06/11,南京,1.61
2020/12/06/11,镇江,1.54
2020/12/06/11,湘江长沙,31.26
2020/12/07/11,宜宾,2.04
2020/12/07/11,泸州(二郎滩),2
2020/12/07/11,北碚,1.36
2020/12/07/11,重庆,14.19
2020/12/07/11,寸滩,174.28
2020/12/07/11,涪陵,174.16
2020/12/07/11,万州,174.44
2020/12/07/11,茅坪,174.19
2020/12/07/11,宜昌,0.4
2020/12/07/11,枝江,-0.53
2020/12/07/11,沙市,-2.21
2020/12/07/11,监利,2.2
2020/12/07/11,城陵矶,3.63
2020/12/07/11,汉口,3.19
2020/12/07/11,黄石,3.12
2020/12/07/11,九江,2.86
2020/12/07/11,安庆,2.91
2020/12/07/11,芜湖,2.23
2020/12/07/11,南京,1.6
2020/12/07/11,镇江,1.27
2020/12/07/11,湘江长沙,31.31
2020/12/08/11,宜宾,1.8
2020/12/08/11,泸州(二郎滩),1.85
2020/12/08/11,北碚,2.3
2020/12/08/11,重庆,14.35
2020/12/08/11,寸滩,174.45
2020/12/08/11,涪陵,174.25
2020/12/08/11,万州,174.48
2020/12/08/11,茅坪,174.26
2020/12/08/11,宜昌,0.35
2020/12/08/11,枝江,-0.41
2020/12/08/11,沙市,-2.01
2020/12/08/11,监利,2.21
2020/12/08/11,城陵矶,3.54
2020/12/08/11,汉口,3.11
2020/12/08/11,黄石,3.02
2020/12/08/11,九江,2.79
2020/12/08/11,安庆,2.77
2020/12/08/11,芜湖,2.14
2020/12/08/11,南京,1.61
2020/12/08/11,镇江,1.25
2020/12/08/11,湘江长沙,31.57
2020/12/09/11,宜宾,1.75
2020/12/09/11,泸州(二郎滩),2
2020/12/09/11,北碚,1.15
2020/12/09/11,重庆,14.3
2020/12/09/11,寸滩,174.41
2020/12/09/11,涪陵,174.29
2020/12/09/11,万州,174.56
2020/12/09/11,茅坪,174.34
2020/12/09/11,宜昌,0.5
2020/12/09/11,枝江,-0.41
2020/12/09/11,沙市,-2.01
2020/12/09/11,监利,2.3
2020/12/09/11,城陵矶,3.55
2020/12/09/11,汉口,3.08
2020/12/09/11,黄石,2.88
2020/12/09/11,九江,2.67
2020/12/09/11,安庆,2.69
2020/12/09/11,芜湖,2.12
2020/12/09/11,南京,1.65
2020/12/09/11,镇江,1.27
2020/12/09/11,湘江长沙,31.51
2020/12/10/11,宜宾,2.45
2020/12/10/11,泸州(二郎滩),1.9
2020/12/10/11,北碚,1.2
2020/12/10/11,重庆,14.35
2020/12/10/11,寸滩,174.46
2020/12/10/11,涪陵,174.31
2020/12/10/11,万州,174.71
2020/12/10/11,茅坪,174.36
2020/12/10/11,宜昌,0.42
2020/12/10/11,枝江,-0.35
2020/12/10/11,沙市,-1.94
2020/12/10/11,监利,2.3
2020/12/10/11,城陵矶,3.57
2020/12/10/11,汉口,3.07
2020/12/10/11,黄石,2.88
2020/12/10/11,九江,2.63
2020/12/10/11,安庆,2.61
2020/12/10/11,芜湖,2.09
2020/12/10/11,南京,1.69
2020/12/10/11,镇江,1.4
2020/12/10/11,湘江长沙,31.44
2020/12/11/11,宜宾,2.4
2020/12/11/11,泸州(二郎滩),2.5
2020/12/11/11,北碚,1.31
2020/12/11/11,重庆,14.36
2020/12/11/11,寸滩,174.49
2020/12/11/11,涪陵,174.37
2020/12/11/11,万州,174.63
2020/12/11/11,茅坪,174.41
2020/12/11/11,宜昌,0.42
2020/12/11/11,枝江,-0.31
2020/12/11/11,沙市,-1.88
2020/12/11/11,监利,2.32
2020/12/11/11,城陵矶,3.62
2020/12/11/11,汉口,3.08
2020/12/11/11,黄石,2.87
2020/12/11/11,九江,2.59
2020/12/11/11,安庆,2.57
2020/12/11/11,芜湖,2.15
2020/12/11/11,南京,1.82
2020/12/11/11,镇江,1.57
2020/12/11/11,湘江长沙,31.25
2020/12/12/11,宜宾,2.33
2020/12/12/11,泸州(二郎滩),2.45
2020/12/12/11,北碚,0.53
2020/12/12/11,重庆,14.5
2020/12/12/11,寸滩,174.62
2020/12/12/11,涪陵,174.4
2020/12/12/11,万州,174.75
2020/12/12/11,茅坪,174.44
2020/12/12/11,宜昌,0.64
2020/12/12/11,枝江,-0.21
2020/12/12/11,沙市,-1.79
2020/12/12/11,监利,2.36
2020/12/12/11,城陵矶,3.64
2020/12/12/11,汉口,3.03
2020/12/12/11,黄石,2.87
2020/12/12/11,九江,2.56
2020/12/12/11,安庆,2.56
2020/12/12/11,芜湖,2.11
2020/12/12/11,南京,1.93
2020/12/12/11,镇江,1.65
2020/12/12/11,湘江长沙,31.26
2020/12/13/11,宜宾,2.12
2020/12/13/11,泸州(二郎滩),2.3
2020/12/13/11,北碚,0.3
2020/12/13/11,重庆,14.55
2020/12/13/11,寸滩,174.61
2020/12/13/11,涪陵,174.44
2020/12/13/11,万州,174.71
2020/12/13/11,茅坪,174.38
2020/12/13/11,宜昌,0.99
2020/12/13/11,枝江,0.13
2020/12/13/11,沙市,-1.51
2020/12/13/11,监利,2.43
2020/12/13/11,城陵矶,3.66
2020/12/13/11,汉口,3.06
2020/12/13/11,黄石,2.85
2020/12/13/11,九江,2.52
2020/12/13/11,安庆,2.56
2020/12/13/11,芜湖,1.98
2020/12/13/11,南京,2.19
2020/12/13/11,镇江,1.87
2020/12/13/11,湘江长沙,31.25
2020/12/14/11,宜宾,2.09
2020/12/14/11,泸州(二郎滩),1.7
2020/12/14/11,北碚,1.28
2020/12/14/11,重庆,14.54
2020/12/14/11,寸滩,174.6
2020/12/14/11,涪陵,174.38
2020/12/14/11,万州,174.6
2020/12/14/11,茅坪,174.17
2020/12/14/11,宜昌,1.72
2020/12/14/11,枝江,0.49
2020/12/14/11,沙市,-1.19
2020/12/14/11,监利,2.65
2020/12/14/11,城陵矶,3.74
2020/12/14/11,汉口,2.98
2020/12/14/11,黄石,2.82
2020/12/14/11,九江,2.56
2020/12/14/11,安庆,2.51
2020/12/14/11,芜湖,1.87
2020/12/14/11,南京,2.38
2020/12/14/11,镇江,2.26
2020/12/14/11,湘江长沙,31.27
2020/12/15/11,宜宾,1.76
2020/12/15/11,泸州(二郎滩),1.9
2020/12/15/11,北碚,1.08
2020/12/15/11,重庆,14.18
2020/12/15/11,寸滩,174.29
2020/12/15/11,涪陵,174.15
2020/12/15/11,万州,174.4
2020/12/15/11,茅坪,174.04
2020/12/15/11,宜昌,1.49
2020/12/15/11,枝江,0.83
2020/12/15/11,沙市,-0.56
2020/12/15/11,监利,2.99
2020/12/15/11,城陵矶,4
2020/12/15/11,汉口,3.07
2020/12/15/11,黄石,2.83
2020/12/15/11,九江,2.55
2020/12/15/11,安庆,2.64
2020/12/15/11,芜湖,1.88
2020/12/15/11,南京,2.11
2020/12/15/11,镇江,2.19
2020/12/15/11,湘江长沙,31.07
2020/12/16/11,宜宾,2.28
2020/12/16/11,泸州(二郎滩),2.1
2020/12/16/11,北碚,0.01
2020/12/16/11,重庆,13.92
2020/12/16/11,寸滩,174.03
2020/12/16/11,涪陵,173.9
2020/12/16/11,万州,174.3
2020/12/16/11,茅坪,173.83
2020/12/16/11,宜昌,1.68
2020/12/16/11,枝江,0.98
2020/12/16/11,沙市,-0.22
2020/12/16/11,监利,3.32
2020/12/16/11,城陵矶,4.33
2020/12/16/11,汉口,3.22
2020/12/16/11,黄石,2.91
2020/12/16/11,九江,2.58
2020/12/16/11,安庆,2.62
2020/12/16/11,芜湖,1.85
2020/12/16/11,南京,1.94
2020/12/16/11,镇江,2.4
2020/12/16/11,湘江长沙,30.77
2020/12/17/11,宜宾,2.55
2020/12/17/11,泸州(二郎滩),2.5
2020/12/17/11,北碚,1.23
2020/12/17/11,重庆,13.8
2020/12/17/11,寸滩,173.9
2020/12/17/11,涪陵,173.73
2020/12/17/11,万州,173.98
2020/12/17/11,茅坪,173.66
2020/12/17/11,宜昌,1.04
2020/12/17/11,枝江,0.85
2020/12/17/11,沙市,-0.21
2020/12/17/11,监利,3.5
2020/12/17/11,城陵矶,4.51
2020/12/17/11,汉口,3.44
2020/12/17/11,黄石,3.06
2020/12/17/11,九江,2.68
2020/12/17/11,安庆,2.67
2020/12/17/11,芜湖,1.94
2020/12/17/11,南京,1.54
2020/12/17/11,镇江,2.36
2020/12/17/11,湘江长沙,30.88
2020/12/18/11,宜宾,2.36
2020/12/18/11,泸州(二郎滩),2.43
2020/12/18/11,北碚,0.01
2020/12/18/11,重庆,13.72
2020/12/18/11,寸滩,173.83
2020/12/18/11,涪陵,173.65
2020/12/18/11,万州,174
2020/12/18/11,茅坪,173.65
2020/12/18/11,宜昌,0.79
